,flair sentiment
1567,0.572280966
1568,0.672304004
1569,-0.669248677
1570,0.537920538
1571,-0.862698062
1572,-0.605360623
1573,-0.992966511
1574,-0.989129737
1575,-0.717749818
1576,0.833424244
1577,0.957835842
1578,-0.781014443
1579,-0.986738549
1580,-0.668070786
1581,-0.909645491
1582,0.985411462
1583,-0.66510296
1584,-0.996559314
1585,0.99507248
1586,0.993352584
1587,-0.650597812
1588,0.994870234
1589,0.98408515
1590,-0.976764773
1591,-0.850165126
1592,-0.78522215
1593,-0.765811775
1594,-0.95950543
1595,0.775317578
1596,-0.873709832
1597,0.916272581
1598,0.645112849
1599,-0.9133891
1600,0.870925238
1601,-0.872326715
1602,-0.997267324
1603,0.502925951
1604,0.993497846
1605,-0.914684893
1606,-0.996613198
1607,-0.773101097
1608,-0.545306661
1609,-0.517345385
1610,-0.997017094
1611,-0.997439409
1612,-0.863806213
1613,0.837962411
1614,-0.616745949
1615,-0.898202466
1616,-0.986615758
1617,0.975942913
1618,-0.874914427
1619,0.558554582
1620,0.962993563
1621,-0.977316792
1622,0.887528667
1623,0.933807426
1624,0.728080162
1625,-0.987297482
1626,-0.823397775
1627,-0.841199123
1628,-0.966269615
1629,-0.985323601
1630,-0.965981536
1631,-0.849733691
1632,-0.950080395
1633,-0.940724503
1634,0.733740965
1635,0.993841539
1636,0.757866301
1637,-0.994500612
1638,0.731468155
1639,-0.895698859
1640,0.526264299
1641,-0.958357044
1642,0.994870115
1643,0.636108459
1644,0.793168399
1645,0.560053455
1646,0.573121304
1647,0.984889723
1648,0.507202385
1649,-0.923897311
1650,0.990531392
1651,-0.912786474
1652,-0.905334187
1653,0.97115696
1654,-0.99840647
1655,-0.506185731
1656,-0.960023056
1657,0.811523912
1658,-0.885187131
1659,-0.583362476
1660,-0.992822203
1661,-0.998004959
1662,0.789279648
1663,0.789279648
1664,0.637722673
1665,-0.980807309
1666,-0.671075805
1667,0.789279648
1668,-0.8926877
1669,-0.823895493
1670,0.965915849
1671,-0.932821827
1672,0.994913032
1673,0.787242703
1674,0.965015726
1675,-0.783811793
1676,0.761499041
1677,-0.682882671
1678,-0.970660495
1679,0.992795618
1680,0.891091071
1681,-0.585114023
1682,0.833507813
1683,-0.955484531
1684,-0.81102083
1685,0.671414134
1686,0.595241108
1687,-0.832017403
1688,-0.650499878
1689,0.998169712
1690,-0.71837253
1691,-0.966542734
1692,0.649236153
1693,0.621929122
1694,-0.680132113
1695,0.83961364
1696,0.962414662
1697,-0.887143428
1698,-0.999380148
1699,-0.701929921
1700,-0.97326895
1701,-0.683126046
1702,0.993903948
1703,0.824121522
1704,0.931369387
1705,-0.646051776
1706,0.809523029
1707,-0.994362563
1708,0.864970812
1709,-0.843157506
1710,-0.619394758
1711,-0.981174607
1712,-0.962534948
1713,-0.971141343
1714,0.994739874
1715,-0.924554178
1716,0.793959621
1717,-0.59730589
1718,-0.96726952
1719,0.84685623
1720,-0.647354126
1721,-0.99545468
1722,-0.978911573
1723,-0.620778591
1724,0.555908812
1725,-0.982745366
1726,0.787192514
1727,-0.805509521
1728,-0.902135326
1729,-0.891404483
1730,0.800164336
1731,-0.955168138
1732,-0.95882317
1733,-0.989693737
1734,-0.702346871
1735,0.959637757
1736,-0.990031112
1737,-0.945418245
1738,0.947463654
1739,-0.961753741
1740,0.992357686
1741,0.810704616
1742,-0.847172922
1743,-0.996806682
1744,0.926645484
1745,-0.977189173
1746,0.999041701
1747,-0.908947435
1748,0.865769425
1749,-0.866218085
1750,-0.93872213
1751,0.987266188
1752,0.97154351
1753,-0.860249055
1754,0.968030163
1755,0.936485562
1756,0.612364011
1757,0.930066083
1758,-0.68346342
1759,0.623665052
1760,-0.852692278
1761,-0.96872047
1762,0.646350764
1763,-0.851661914
1764,-0.894515365
1765,-0.827224833
1766,-0.971052886
1767,0.868158348
1768,-0.723163729
1769,0.829687311
1770,0.906824478
1771,0.997952028
1772,0.747483563
1773,0.811308314
1774,-0.864557081
1775,0.766282073
1776,0.54877572
1777,-0.675888701
1778,0.788905019
1779,0.992536269
1780,-0.832241405
1781,-0.926294162
1782,-0.867984832
1783,-0.954058556
1784,-0.709811198
1785,-0.992711155
1786,-0.659925748
1787,-0.991660107
1788,-0.635645195
1789,0.991645683
1790,0.760012804
1791,-0.914184315
1792,-0.88371067
1793,0.995094058
1794,0.76173872
1795,0.916584742
1796,-0.987831977
1797,-0.991832848
1798,-0.952942
1799,-0.842400082
1800,0.940245562
1801,0.963743418
1802,0.982111805
1803,0.517999689
1804,-0.825443184
1805,-0.671928183
1806,0.714549705
1807,-0.865030478
1808,-0.678086763
1809,-0.790125291
1810,-0.814024717
1811,-0.834146858
1812,-0.809608148
1813,0.990929208
1814,0.520406256
1815,0.974143204
1816,0.580040348
1817,0.974071497
1818,0.773398833
1819,-0.989816944
1820,-0.81516744
1821,-0.890690453
1822,-0.999291215
1823,-0.591518184
1824,0.994292823
1825,-0.974371319
1826,-0.961044717
1827,-0.782248603
1828,0.525041047
1829,-0.619223746
1830,0.638747136
1831,0.960888965
1832,0.984422465
1833,0.652815783
1834,-0.978985247
1835,-0.737964885
1836,0.606114948
1837,0.917415781
1838,-0.57424382
1839,0.994562246
1840,0.840138836
1841,-0.516661635
1842,0.534215793
1843,0.991688838
1844,0.965935519
1845,-0.933598504
1846,-0.759436405
1847,-0.984196138
1848,-0.778698598
1849,-0.540595395
1850,-0.908128974
1851,-0.96558205
1852,-0.982991841
1853,0.568342921
1854,-0.549756074
1855,-0.53834774
1856,0.699967246
1857,-0.985553386
1858,-0.836401248
1859,0.588071
1860,-0.624770461
1861,-0.866989636
1862,0.997611732
1863,-0.738447581
1864,-0.999444107
1865,-0.924425725
1866,0.910595505
1867,-0.55252964
1868,-0.997133149
1869,-0.995883789
1870,-0.518518329
1871,0.984006171
1872,0.833851625
1873,-0.770265361
1874,0.925741964
1875,-0.721520368
1876,-0.520679017
1877,-0.864133217
1878,-0.908264043
1879,-0.92972847
1880,0.9874555
1881,-0.999314044
1882,-0.936499868
1883,-0.99169307
1884,-0.977188518
1885,-0.730058334
1886,0.921723449
1887,-0.586084661
1888,-0.869595767
1889,-0.81056597
1890,-0.986788678
1891,-0.796231118
1892,-0.895364941
1893,0.506766421
1894,0.662522401
1895,-0.971600614
1896,0.917983119
1897,-0.982706026
1898,-0.504419997
1899,0.566810726
1900,-0.90190274
1901,-0.696724633
1902,0.988774957
1903,0.82271331
1904,0.915751021
1905,-0.979603489
1906,0.847721841
1907,-0.820461721
1908,-0.731673084
1909,-0.722214073
1910,0.989219982
1911,0.893537336
1912,-0.807985768
1913,0.528188825
1914,-0.866145425
1915,-0.984680503
1916,0.613401051
1917,-0.99317591
1918,0.839495678
1919,-0.804688258
1920,0.932745113
1921,0.988840107
1922,-0.988994012
1923,-0.592677775
1924,-0.683262962
1925,0.710089741
1926,0.759823492
1927,-0.906641485
1928,-0.690010637
1929,0.570704425
1930,-0.560168139
1931,-0.988399613
1932,0.816827014
1933,0.714825684
1934,0.790199322
1935,0.521602149
1936,0.668678418
1937,-0.786802209
1938,-0.99056197
1939,0.960396374
1940,0.779039549
1941,0.908630804
1942,0.98781934
1943,-0.919678397
1944,0.523404779
1945,0.99848086
1946,-0.990348876
1947,-0.77448797
1948,-0.962246928
1949,-0.892848579
1950,-0.723591647
1951,-0.917308786
1952,-0.606764424
1953,-0.930252116
1954,0.86805344
1955,0.99743476
1956,-0.955739886
1957,-0.957391115
1958,0.980594215
1959,-0.64716714
1960,-0.529895548
1961,0.718106147
1962,0.887530753
1963,0.995117186
1964,0.913174694
1965,0.651078124
1966,-0.662700089
1967,-0.986982341
1968,0.946826457
1969,-0.589408041
1970,0.841564692
1971,-0.694066466
1972,-0.511315854
1973,0.999215455
1974,-0.861651545
1975,0.89428105
1976,0.61966281
1977,-0.85991031
1978,0.863680324
1979,-0.800341905
1980,0.999164133
1981,-0.573359731
1982,0.700186659
1983,-0.943266557
1984,-0.990684939
1985,-0.619938074
1986,0.877223298
1987,0.641659824
1988,-0.908190786
1989,0.654380582
1990,-0.937344318
1991,-0.915378299
1992,0.605028196
1993,0.538322645
1994,-0.879266919
1995,-0.974572135
1996,-0.96903585
1997,0.586930244
1998,-0.883888656
1999,-0.759457685
2000,0.99940411
2001,-0.546541596
2002,-0.981728593
2003,-0.508071632
2004,0.982299924
2005,-0.72621256
2006,-0.994120321
2007,0.985284737
2008,0.994537509
2009,-0.789184814
2010,-0.71449731
2011,0.977107333
2012,-0.843015165
2013,-0.958540037
2014,0.997063945
2015,-0.68259769
2016,0.999643134
2017,-0.983949425
2018,0.963872705
2019,0.880103442
2020,-0.84730811
2021,-0.553676118
2022,-0.981931137
2023,0.982461697
2024,-0.571469062
2025,0.94314168
2026,-0.50064742
2027,-0.651522433
2028,0.813956706
2029,0.606964286
2030,-0.978000721
2031,-0.689206064
2032,0.994846988
2033,0.804296164
2034,-0.758827223
2035,0.772562192
2036,0.69889474
2037,0.653439449
2038,-0.993064326
2039,-0.938601307
2040,-0.94650452
2041,0.67639065
2042,-0.755170701
2043,0.808225209
2044,0.915747623
2045,0.796228973
2046,0.94242461
2047,-0.971376254
2048,0.991334594
2049,-0.713791386
2050,0.993309667
2051,0.97320833
2052,-0.890070124
2053,0.671556952
2054,-0.761286781
2055,-0.530065368
2056,-0.993341736
2057,0.865568848
2058,0.946288088
2059,-0.806889837
2060,0.861775646
2061,-0.950315663
2062,0.688740713
2063,0.638618444
2064,0.513677954
2065,-0.994752392
2066,0.858414535
2067,-0.768542067
2068,-0.959691523
2069,-0.984477005
2070,-0.975905123
2071,-0.615398417
2072,0.782438689
2073,-0.825159933
2074,0.538897196
2075,-0.999207885
2076,-0.992676404
2077,0.813789747
2078,-0.97042928
2079,0.989448038
2080,0.982624603
2081,-0.991772705
2082,-0.808321832
2083,0.823590603
2084,-0.979618629
2085,0.711848203
2086,-0.740467598
2087,-0.998284634
2088,0.992255818
2089,0.876275967
2090,0.65678858
2091,-0.992488225
2092,-0.938729283
2093,0.979560394
2094,-0.949868731
2095,-0.724896441
2096,0.999200076
2097,0.87436658
2098,0.996516278
2099,0.744923746
2100,0.627363419
2101,-0.770110502
2102,0.540662691
2103,-0.820408313
2104,-0.954507634
2105,-0.786943775
2106,0.684750034
2107,0.663964946
2108,-0.99978774
2109,0.576565686
2110,-0.791676917
2111,-0.999318455
2112,-0.718412228
2113,0.941155878
2114,-0.987551705
2115,0.997860531
2116,-0.95478874
2117,0.673592228
2118,-0.973552023
2119,0.967718598
2120,-0.648315585
2121,0.909844638
2122,0.54742944
2123,-0.806785465
2124,-0.992505392
2125,0.990255114
2126,0.812958112
2127,0.593519424
2128,0.595129405
2129,0.968178406
2130,-0.979618391
2131,-0.804334431
2132,0.961901566
2133,-0.993516861
2134,-0.854304583
2135,-0.990266499
2136,-0.90342957
2137,-0.993108733
2138,0.633835412
2139,0.826150062
2140,-0.939191713
2141,-0.946928861
2142,-0.791812463
2143,0.619475108
2144,0.934823067
2145,0.916166421
2146,-0.562150603
2147,0.887005975
2148,0.60248197
2149,0.564916004
2150,-0.990476733
2151,0.969454767
2152,-0.971926842
2153,-0.881935637
2154,0.996193566
2155,-0.73388271
2156,0.999463181
2157,-0.898136779
2158,-0.959845547
2159,-0.926353292
2160,0.943097571
2161,-0.993966952
2162,0.791951406
2163,-0.873934669
2164,-0.577396307
2165,0.652768932
2166,0.888764436
2167,0.535813316
2168,-0.813347226
2169,0.755253673
2170,-0.979456201
2171,0.979200845
2172,0.987030503
2173,0.786329407
2174,-0.998796478
2175,0.830798085
2176,-0.860749872
2177,-0.928692801
2178,-0.991379121
2179,0.513464443
2180,0.908887054
2181,-0.712313911
2182,-0.988436867
2183,-0.659250819
2184,0.847977852
2185,-0.808789328
2186,-0.981972981
2187,0.924512036
2188,-0.930684266
2189,0.653918331
2190,0.958835687
2191,0.72857317
2192,-0.804094752
2193,-0.803080601
2194,-0.981797856
2195,-0.731010554
2196,-0.92013135
2197,0.817333434
2198,0.764613678
2199,0.996986099
2200,-0.844130528
2201,0.832145915
2202,-0.780641245
2203,0.712729073
2204,-0.782050887
2205,0.934398667
2206,-0.800637078
2207,0.662251607
2208,-0.921464636
2209,-0.977864698
2210,-0.724454933
2211,-0.907517646
2212,-0.933542891
2213,-0.99661296
2214,-0.98809222
2215,0.99249061
2216,0.833731159
2217,-0.851846218
2218,0.708798895
2219,-0.646254976
2220,-0.587610239
2221,-0.957877746
2222,-0.981251559
2223,-0.931009958
2224,-0.916703419
2225,-0.850552511
2226,0.832755395
2227,-0.988795164
2228,0.871876802
2229,-0.995641011
2230,-0.601487787
2231,-0.818299244
2232,-0.984891273
2233,0.591273021
2234,-0.596727524
2235,-0.993831049
2236,0.822705919
2237,-0.863210204
2238,-0.999356306
2239,-0.976012534
2240,-0.973768932
2241,-0.897432644
2242,-0.977254085
2243,0.969270284
2244,0.95051624
2245,0.864596481
2246,-0.773751348
2247,0.554811331
2248,0.970039987
2249,0.930895751
2250,-0.965805934
2251,-0.985681361
2252,0.948156464
2253,-0.71156507
2254,0.941392041
2255,0.881243721
2256,-0.994988733
2257,0.995809877
2258,0.988436986
2259,-0.631037585
2260,-0.762681998
2261,-0.726576519
2262,0.913231559
2263,0.90306406
2264,0.771657181
2265,0.647862156
2266,-0.744394795
2267,-0.792960073
2268,0.762218197
2269,0.814245561
2270,-0.642700441
2271,0.975155268
2272,-0.914914081
2273,-0.969946881
2274,0.998177401
2275,-0.738173509
2276,-0.814073774
2277,-0.612997333
2278,0.53350367
2279,-0.964890194
2280,0.720996364
2281,0.998733652
2282,-0.927891923
2283,-0.949040196
2284,0.957232502
2285,0.829900644
2286,0.976236835
2287,0.991843697
2288,-0.867029335
2289,-0.978285641
2290,0.864149608
2291,-0.544855616
2292,-0.872736869
2293,0.902449454
2294,0.606379364
2295,0.995917586
2296,0.924054196
2297,-0.933608757
2298,0.658859858
2299,-0.982719259
2300,-0.764901757
2301,-0.744719474
2302,-0.989188092
2303,-0.999695647
2304,-0.924869617
2305,-0.695957136
2306,0.593059319
2307,-0.957539358
2308,0.679773756
2309,-0.584366434
2310,-0.827708483
2311,-0.865622553
2312,-0.938340349
2313,-0.826047419
2314,0.96745299
2315,0.52354712
2316,0.998399198
2317,-0.978234737
2318,0.851984387
2319,-0.997071515
2320,-0.859658947
2321,0.736078924
2322,0.999802999
2323,0.733554157
2324,0.964453156
2325,-0.968160702
2326,-0.871333724
2327,-0.988997291
2328,-0.794098803
2329,0.99598983
2330,0.747683961
2331,0.997842828
2332,-0.836781123
2333,-0.868997791
2334,-0.923561664
2335,-0.748697158
2336,0.979204243
2337,-0.529196479
2338,-0.794614283
2339,-0.741338216
2340,-0.92607904
2341,-0.969713819
2342,-0.987492039
2343,-0.989210027
2344,-0.9787529
2345,-0.982883893
2346,-0.732404818
2347,-0.949042282
2348,-0.884352516
2349,0.966086205
2350,0.536797425
2351,-0.901060316
2352,0.944340672
2353,0.995780073
2354,-0.989675199
2355,-0.698331992
2356,-0.659247601
2357,0.684754266
2358,-0.648604022
2359,0.999387599
2360,0.841485892
2361,-0.987054107
2362,-0.933837766
2363,0.866289375
2364,-0.517105289
2365,0.930919832
2366,-0.974503289
2367,0.831346826
2368,-0.943480188
2369,0.596867064
2370,0.65421565
2371,-0.745201097
2372,0.909442053
2373,-0.943912814
2374,-0.846922394
2375,0.989255209
2376,-0.751238198
2377,0.965509628
2378,0.889240934
2379,-0.66127775
2380,0.890033764
2381,-0.607952448
2382,-0.973466606
2383,-0.991758876
2384,0.929086147
2385,-0.98713702
2386,-0.994532919
2387,-0.922696709
2388,0.56099733
2389,0.809252473
2390,-0.900622862
2391,-0.974171278
2392,-0.666426054
2393,0.959900981
2394,-0.505169196
2395,-0.668617202
2396,-0.747205676
2397,0.958557741
2398,0.977354582
2399,0.919245592
2400,-0.506172975
2401,0.858335735
2402,0.995214822
2403,0.920867137
2404,-0.802184412
2405,0.989349925
2406,0.941925283
2407,-0.553147108
2408,-0.986165965
2409,0.978424466
2410,0.997919661
2411,0.53070644
2412,-0.737106427
2413,0.91741596
2414,0.99944363
2415,-0.857621883
2416,-0.992630328
2417,0.770897372
2418,-0.504049779
2419,-0.66382183
2420,-0.931740142
2421,0.997647079
2422,-0.532483558
2423,-0.84346323
2424,-0.927265992
2425,0.872909372
2426,0.990827102
2427,-0.679008464
2428,0.915235481
2429,0.747190655
2430,-0.604173076
2431,-0.980814522
2432,-0.558061633
2433,-0.605884448
2434,0.539881782
2435,-0.986821641
2436,-0.934671368
2437,0.678507051
2438,-0.946182584
2439,-0.623219193
2440,0.903653632
2441,-0.9939688
2442,-0.993288686
2443,-0.511647089
2444,-0.862895599
2445,0.989162461
2446,0.918811177
2447,0.984242273
2448,0.728349465
2449,0.955642548
2450,-0.88764341
2451,-0.830284632
2452,0.983653834
2453,-0.631513844
2454,-0.978305252
2455,0.911932189
2456,-0.781028033
2457,-0.986872843
2458,0.995759271
2459,-0.99766824
2460,0.736905254
2461,-0.870411189
2462,-0.66163867
2463,0.63893448
2464,0.734117978
2465,-0.761109152
2466,0.656587287
2467,0.688880372
2468,-0.985603634
2469,0.982492037
2470,0.944505485
2471,-0.969916184
2472,0.827242596
2473,0.993716544
2474,0.974628284
2475,0.800505108
2476,-0.601494999
2477,-0.866738334
2478,0.640234982
2479,0.950799253
2480,-0.999907848
2481,0.618780211
2482,-0.975954775
2483,-0.850629106
2484,-0.532463173
2485,0.994009571
2486,-0.739849654
2487,-0.995444844
2488,-0.995207252
2489,-0.939469898
2490,0.955436547
2491,0.833793925
2492,-0.683525113
2493,-0.716374807
2494,0.890654748
2495,-0.894564421
2496,-0.604250743
2497,-0.528174937
